0.690172526042	45.208420883
0.991702473958	96.5716207128
0.888893229167	68.4855871328
0.872360026042	74.3255807863
0.805175213675	35.6850629197
0.82497037037	45.2848757106
0.967998046875	90.4739295162
0.6718	52.7719447849
0.956347235036	89.1811608364
0.835895182292	66.1950391943
0.994581481481	97.2760110226
0.980782159017	75.8312332331
0.966888888889	77.9242906882
0.990001208472	94.4208273476
0.984022222222	91.602756258
0.98947265625	97.0541082164
0.99412962963	97.9406223608
0.968907407407	83.9160839161
0.990107407407	90.5122193805
0.92852962963	70.2953989194
0.989803703704	86.7222918877
0.925959259259	58.3754971162
0.996774074074	95.4352497249
0.971813151042	86.8370247632
0.930904947917	60.5075632128
0.997859259259	96.0225708781
0.990774739583	95.3704913748
0.996520182292	98.5819271994
0.988366126407	94.8017551488
0.952813559322	62.5315433532
